ID,RowID,BatchID,OPEN_DATE,MID,MERCHAN_DBA_NAME,MSO,SOURCE_CODE,POS1,WILAYAH,CHANNEL,IS_YAP,EDC,EXH
869,869,888,2018/02/27,201121969,"TABINA USAHA MBL         ",A09,B1X2DA090000005PG1,1,WMD,ELSE,0,1,0
870,870,888,2018/02/27,201121977,"BRAYAN MUSIC MBL         ",A09,B1X2DA090000006PG1,1,WMD,ELSE,0,1,0
871,871,888,2018/02/27,201121993,"TIMUR JAYA MOTOR MDN MBL ",A09,B1X2MA090000265PG1,1,WMD,ELSE,0,1,0
872,872,888,2018/02/27,201122009,"NIMINAWA DOORSMEER MBL   ",A20,B1X2MA205666105PG1,1,WMD,ELSE,0,1,0
873,873,888,2018/02/27,201122017,"PILTIK HOMESTAY MBL      ",A14,B1X2MA007002006AK1,1,WMD,ELSE,0,1,0
874,874,888,2018/02/27,201122025,"NIMINAWA CAFE MBL        ",A20,B1X2MA205666105PG1,1,WMD,ELSE,0,1,0
875,875,888,2018/02/27,201122033,"NEXIATEL MBL             ",A04,B1X2DA040000265PG1,1,WMD,04.TPU,0,1,0
876,876,888,2018/02/27,201122041,"DELI'S KOFFIE MBL        ",A09,B1X2MA007009005AK1,1,WMD,ELSE,0,1,0
877,877,888,2018/02/27,201122058,"DRH NENENG LIYANAH MBL   ",A20,B1X2MA205666265PG1,1,WMD,ELSE,0,1,0
878,878,888,2018/02/27,201122066,"RUMOH KUPIE ATJEH 2 MBL  ",A20,B1X2MA205666006PG1,1,WMD,ELSE,0,1,0
879,879,888,2018/02/27,201122074,"FAISNA PONSEL MBL        ",A14,B1X2MA143139006PG1,1,WMD,ELSE,0,1,0
880,880,888,2018/02/27,201122082,"R P CAFE MBL             ",A20,B1X2MA205666282PG1,1,WMD,ELSE,0,1,0
881,881,888,2018/02/27,201122090,"FAIZ COLLECTION MBL      ",A20,B1X2MA205666282PG1,1,WMD,ELSE,0,1,0
882,882,888,2018/02/27,201122108,"TOKO YUSUF PONSEL MBL    ",A14,B1X2MA143139064PG1,1,WMD,ELSE,0,1,0
883,883,888,2018/02/27,201122116,"CELLINE STORE MBL        ",A13,B1X2MA133138050PG1,1,WMD,ELSE,0,1,0
884,884,888,2018/02/27,201122124,"JUWITA TEX MBL           ",A13,B1X2MA007002006AK1,1,WMD,ELSE,0,1,0
885,885,888,2018/02/27,201122132,"BALI PERABOT MBL         ",A11,B1X2MA113115265PG1,1,WMD,ELSE,0,1,0
886,886,888,2018/03/15,201122157,"LATERSIA NUANSA MBL      ",A09,B1X2DA090000005PG1,1,WMD,ELSE,0,1,0
887,887,888,2018/02/27,201122173,"R2 COLLECTION RTP MBL    ",A20,B1X2MA007002006AK1,1,WMD,ELSE,0,1,0
888,888,888,2018/02/23,201122181,"SEAFOOD KARIBIA MDN MBL  ",A24,B1X2MA246169006PG1,1,WMD,ELSE,0,1,0
889,889,888,2018/02/27,201122199,"ZAKIR KUPI ACEH MBL      ",A24,B1X2MA246169006PG1,1,WMD,ELSE,0,1,0
890,890,888,2018/02/27,201122207,"FINNOCHIO MBL            ",A24,B1X2MA246169185PG1,1,WMD,ELSE,0,1,0
891,891,888,2018/02/27,201122215,"FATMA FASHION MBL        ",A13,B1X2MA133138050PG1,1,WMD,ELSE,0,1,0
892,892,888,2018/02/27,201122223,"GREEN GALLERY MBL        ",A13,B1X2MA133138148PG1,1,WMD,ELSE,0,1,0
893,893,888,2018/02/27,201122231,"CAHAYA PNSL SIGLI MBL    ",A13,B1X2MA133138148PG1,1,WMD,ELSE,0,1,0
894,894,888,2018/02/27,201122249,"AULIA BABY KIDS MBL      ",A13,B1X2MA133138040PG1,1,WMD,ELSE,0,1,0
895,895,888,2018/02/27,201122256,"BRUNEI ELECTRONIC MBL    ",A13,B1X2MA133138040PG1,1,WMD,ELSE,0,1,0
896,896,888,2018/02/27,201122264,"ICI BOUTIQUE MBL         ",A13,B1X2MA133138050PG1,1,WMD,ELSE,0,1,0
897,897,888,2018/02/27,201122272,"FAKRI STIKER MBL         ",A13,B1X2MA133138006PG1,1,WMD,ELSE,0,1,0
898,898,888,2018/02/27,201122280,"FERI PONSEL PDS MBL      ",A11,B1X2MA113115088PG1,1,WMD,ELSE,0,1,0
899,899,888,2018/02/27,201122298,"RIZKY AZY PONSEL MBL     ",A11,B1X2MA113115088PG1,1,WMD,ELSE,0,1,0
900,900,888,2018/02/27,201122306,"ARRAYYAN MDN MBL         ",A11,B1X2MA113115006PG1,1,WMD,ELSE,0,1,0
901,901,888,2018/02/27,201122314,"KS PONSEL MBL            ",A11,B1X2MA113115088PG1,1,WMD,ELSE,0,1,0
902,902,888,2018/02/27,201122322,"MONALISA SALON MBL       ",A11,B1X2MA113115265PG1,1,WMD,ELSE,0,1,0
903,903,888,2018/03/15,201122330,"BREAD LIGHT MBL          ",A09,B1X2DA090000005PG1,1,WMD,ELSE,0,1,0
904,904,888,2018/03/15,201122348,"TOKO CHANTIKA KOSMETIK MB",A09,B1X2DA090000005PG1,1,WMD,ELSE,0,1,0
905,905,888,2018/03/15,201122355,"ASYA MART MBL            ",A09,B1X2DA090000005PG1,1,WMD,ELSE,0,1,0
906,906,888,2018/02/27,201122371,"BAGUS HOLIDAY'S SHOP MBL ",A29,B1X2MA007002006AK1,1,WMD,ELSE,0,1,0
907,907,888,2018/02/27,201122389,"STAR COFFEE SHOP MBL     ",A29,B1X2MA007002006AK1,1,WMD,ELSE,0,1,0
908,908,888,2018/03/15,201122405,"TOKO EMAS IS JAYA MBL    ",A09,B1X2DA090000005PG1,1,WMD,ELSE,0,1,0
909,909,888,2018/02/27,201122413,"TOKO INDO TEKNIK MBL     ",A11,B1X2MA007002006AK1,1,WMD,ELSE,0,1,0
910,910,888,2018/02/27,201122421,"SSS AUTOSERVICE MBL      ",A13,B1X2MA133138000009,1,WMD,ELSE,0,1,0
911,911,888,2018/04/19,201122439,"TAHU GORENG MBL          ",A13,B1X2MA133138005PG1,1,WMD,ELSE,0,1,0
912,912,888,2018/02/28,201122447,"LIZA FASHION MBL         ",A13,B1X2MA133138050PG1,1,WMD,ELSE,0,1,0
913,913,888,2018/02/27,201122454,"FUTURE CELLULAR MBL      ",A11,B1X2MA007002006AK1,1,WMD,ELSE,0,1,0
914,914,888,2018/02/27,201122462,"RIZAL SANDAL MBL         ",A13,B1X2MA133138000004,1,WMD,ELSE,0,1,0
915,915,888,2018/02/27,201122470,"TOKO MAJU JAYA MDN MBL   ",A20,B1X2MA205666006PG1,1,WMD,ELSE,0,1,0
916,916,888,2018/03/01,201122488,"KUTA RAJA MULYA MBL      ",A26,B1X2MA267964005PG1,1,WMD,ELSE,0,1,0
917,917,888,2018/02/27,201122496,"SAUDI STORE MBL          ",A26,B1X2MA267964005PG1,1,WMD,ELSE,0,1,0
918,918,888,2018/02/27,201122504,"KUALA VILLAGE MBL        ",A26,B1X2MA267964005PG1,1,WMD,ELSE,0,1,0
919,919,888,2018/02/27,201122512,"HOTEL FATIH MBL          ",A26,B1X2MA267964005PG1,1,WMD,ELSE,0,1,0
920,920,888,2018/02/27,201122520,"JENGKI MALI MBL          ",A26,B1X2MA267964005PG1,1,WMD,ELSE,0,1,0
921,921,888,2018/02/27,201122538,"SEMPURNA JAYA MDN MBL    ",A20,B1X2MA007007053AK1,1,WMD,ELSE,0,1,0
922,922,888,2018/03/28,201122546,"PUTRA MULIA MBL          ",A13,"                  ",1,WMD,ELSE,0,1,0
923,923,888,2018/02/27,201122553,"PANGLONG PELAWI MBL      ",A29,B1X2MA007002006AK1,1,WMD,ELSE,0,1,0
924,924,888,2018/03/28,201122561,"56 FOODPARK MBL          ",A13,B1X2MA133138265PG1,1,WMD,ELSE,0,1,0
925,925,888,2018/02/27,201122579,"TOKO MAS L. TARIGAN MBL  ",A29,B1X2MA007002006AK1,1,WMD,ELSE,0,1,0
926,926,888,2018/02/27,201122587,"TUKANG MAS MASSA MBL     ",A29,B1X2MA007002006AK1,1,WMD,ELSE,0,1,0
927,927,888,2018/02/27,201122603,"TOKO MAS MASSA MBL       ",A29,B1X2MA007002006AK1,1,WMD,ELSE,0,1,0
928,928,888,2018/02/27,201122611,"DR ALEXSIA MBL           ",A11,B1X2MA113115032PG1,1,WMD,ELSE,0,1,0
929,929,888,2018/02/27,201122629,"D COM GST MBL            ",A11,B1X2MA007002006AK1,1,WMD,ELSE,0,1,0
930,930,888,2018/02/27,201122637,"BENGKEL APUR MBL         ",A13,B1X2MA133138050PG1,1,WMD,ELSE,0,1,0
931,931,888,2018/02/27,201122645,"OCEAN COFFEE MBL         ",A13,B1X2MA133138050PG1,1,WMD,ELSE,0,1,0
932,932,888,2018/02/27,201122652,"GLOBAL CELL 4 MBL        ",A24,B1X2MA007002006AK1,1,WMD,ELSE,0,1,0
933,933,888,2018/02/27,201122660,"TRIYA COLLECTION MBL     ",A24,B1X2MA007002006AK1,1,WMD,ELSE,0,1,0
934,934,888,2018/02/27,201122678,"KOPI DOLOK MBL           ",A24,B1X2MA007002006AK1,1,WMD,ELSE,0,1,0
935,935,888,2018/02/27,201122686,"PRAKTEK DRG NOVIA SARI MB",A20,B1X2MA007002006AK1,1,WMD,ELSE,0,1,0
936,936,888,2018/02/27,201122694,"TOKO NEWVICTORY MBL      ",A13,B1X2MA008246050AK1,1,WMD,ELSE,0,1,0
937,937,888,2018/02/27,201122702,"TEPI LAUT CAFE & RESTO MB",A13,B1X2MA133138050PG1,1,WMD,ELSE,0,1,0
938,938,888,2018/02/27,201122710,"STAR LAUNDRY MBL         ",A26,"B1X2M267964005PG1 ",1,WMD,ELSE,0,1,0
939,939,888,2018/02/27,201122728,"CENTRAL FURNITURE BDA MBL",A26,"B1X2M267964005PG1 ",1,WMD,ELSE,0,1,0
940,940,888,2018/02/27,201122736,"ET MBL                   ",A26,B1X2MA008246005AK1,1,WMD,ELSE,0,1,0
941,941,888,2018/02/27,201122744,"RIAMIRANDA BDA MBL       ",A26,"B1X2M267964005PG1 ",1,WMD,ELSE,0,1,0
942,942,888,2018/02/27,201122751,"KARUNIA PONSEL MDN MBL   ",A09,B1X2DA090000006PG1,1,WMD,ELSE,0,1,0
943,943,888,2018/02/27,201122769,"T & C BOUTIQUE MBL       ",A27,B1X2MA278291090PG1,1,WMD,ELSE,0,1,0
944,944,888,2018/02/27,201122777,"MAI-MAI FASHION MBL      ",A27,B1X2MA278291040PG1,1,WMD,ELSE,0,1,0
945,945,888,2018/02/27,201122785,"TUNAS BARU BABY SHOP MBL ",A27,B1X2MA278291148PG1,1,WMD,ELSE,0,1,0
946,946,888,2018/02/27,201122793,"TOKO IDOLA SPORT MBL     ",A27,B1X2MA278291148PG1,1,WMD,ELSE,0,1,0
947,947,888,2018/02/27,201122801,"FEEDBACK DISTRO MBL      ",A20,B1X2MA205666006PG1,1,WMD,ELSE,0,1,0
948,948,888,2018/02/27,201122819,"HOTEL ANTARIKSA MBL      ",A29,B1X2MA007002006AK1,1,WMD,ELSE,0,1,0
949,949,888,2018/02/27,201122827,"TOKO PERABOT ILHAM  MBL  ",A29,B1X2MA007002006AK1,1,WMD,ELSE,0,1,0
950,950,888,2018/02/27,201122835,"RAMAE KOLEKSI MBL        ",A14,B1X2MA143139006PG1,1,WMD,ELSE,0,1,0
951,951,888,2018/02/27,201122843,"USAHA JAYA SELAMAT MBL   ",A14,B1X2MA143139053PG1,1,WMD,ELSE,0,1,0
952,952,888,2018/02/27,201122850,"XIN ABADI MBL            ",A11,B1X2MA007002006AK1,1,WMD,ELSE,0,1,0
953,953,888,2018/02/27,201122868,"TOKO DUTA PONSEL MBL     ",A27,B1X2MA278291148PG1,1,WMD,ELSE,0,1,0
954,954,888,2018/02/27,201122876,"WARUNG KOPI ON MADA MBL  ",A20,B1X2MA007002006AK1,1,WMD,ELSE,0,1,0
955,955,888,2018/02/27,201122884,"SIZE? MBL                ",A27,B1X2MA278291050PG1,1,WMD,ELSE,0,1,0
956,956,888,2018/02/27,201122892,"BM 100 MBL               ",A27,B1X2MA278291050PG1,1,WMD,ELSE,0,1,0
957,957,888,2018/02/27,201122900,"TERMINAL SEHAT MBL       ",A27,B1X2MA007009005AK1,1,WMD,ELSE,0,1,0
958,958,888,2018/02/27,201122918,"WARUNG MAKANAN TRADISIONA",A11,B1X2MA007002006AK1,1,WMD,ELSE,0,1,0
959,959,888,2018/02/27,201122926,"STOCKIST OW SIANTAR TOKO ",A27,B1X2MA007002006AK1,1,WMD,ELSE,0,1,0
960,960,888,2018/02/27,201122934,"WARKOP DEK GAM MBL       ",A26,B1X2MA267964005PG1,1,WMD,ELSE,0,1,0
961,961,888,2018/02/27,201122942,"GOODIES POT MBL          ",A09,B1X2MA007002006AK1,1,WMD,ELSE,0,1,0
962,962,888,2018/03/10,201122959,"RIDHA RATTAN MBL         ",A09,B1X2DA090000006PG1,1,WMD,ELSE,0,1,0
963,963,888,2018/03/10,201122967,"SNS AUTO MEDAN MBL       ",A04,B1X2DA090000006PG1,1,WMD,04.TPU,0,1,0
964,964,888,2018/02/27,201122975,"WIKKA CERAMIC MDN MBL    ",A14,B1X2MA143139265PG1,1,WMD,ELSE,0,1,0
965,965,888,2018/03/10,201122983,"APOTEK RATU FARMA MBL    ",A09,B1X2DA090000005PG1,1,WMD,ELSE,0,1,0
966,966,888,2018/02/27,201122991,"TOKO SAN JAYA MBL        ",A13,B1X2MA133138050PG1,1,WMD,ELSE,0,1,0
967,967,888,2018/02/27,201123007,"AGUNG JAYA FURNITURE MBL ",A24,B1X2MA007002006AK1,1,WMD,ELSE,0,1,0
968,968,888,2018/03/15,201123015,"AINI FASHION MBL         ",A24,B1X2MA246169006PG1,1,WMD,ELSE,0,1,0
969,969,888,2018/02/27,201123031,"FATIH IKHWAN STORE MBL   ",A24,B1X2MA246169265PG1,1,WMD,ELSE,0,1,0
970,970,888,2018/02/27,201123049,"PRAJA COFEE MBL          ",A27,B1X2MA278291005PG1,1,WMD,ELSE,0,1,0
971,971,888,2018/02/27,201123056,"VEGELICIOUS MBL          ",A24,"                  ",1,WMD,ELSE,0,1,0
972,972,888,2018/02/27,201123064,"B & B COLLECTION 2 MBL   ",A24,B1X2MA246169006PG1,1,WMD,ELSE,0,1,0
973,973,888,2018/03/15,201123072,"HARAPAN MAJU MOTOR MBL   ",A27,B1X2MA278291053PG1,1,WMD,ELSE,0,1,0
975,975,888,2018/03/29,201124905,"RUMAH MAKAN NOVITA MBL   ",A29,B1X2MA298402093PG1,1,WMD,ELSE,0,1,0
1157,1157,888,2018/03/22,201127412,"AJ CELLULAR MBL          ",A14,"                  ",1,WMD,ELSE,0,1,0
1158,1158,888,2018/03/22,201127420,"WILAS CAFE MBL           ",A14,"                  ",1,WMD,ELSE,0,1,0
1159,1159,888,2018/03/27,201127438,"BINTANG JAYA AUDIO MBL   ",A14,B1X2MA143139265PG1,1,WMD,ELSE,0,1,0
1160,1160,888,2018/03/15,201127446,"TOKO ANTARA MBL          ",A27,B1X2MA278291040PG1,1,WMD,ELSE,0,1,0
1161,1161,888,2018/03/22,201127453,"MIRA PONSEL MBL          ",A14,B1X2MA133139193PG1,1,WMD,ELSE,0,1,0
1162,1162,888,2018/03/26,201127461,"MUMTAZA 1 MBL            ",A29,B1X2MA298402265PG1,1,WMD,ELSE,0,1,0
1163,1163,888,2018/03/26,201127479,"TK LISTRIK SINAR LINHUT M",A29,"                  ",1,WMD,ELSE,0,1,0
1164,1164,888,2018/03/10,201127487,"SAGA CREATIVE HUB MBL    ",A29,B1X2MA298402265PG1,1,WMD,ELSE,0,1,0
1165,1165,888,2018/03/15,201127495,"TOKO SUKSES ABADI MBL    ",A09,B1X2DA090000005PG1,1,WMD,ELSE,0,1,0
1166,1166,888,2018/03/15,201127503,"UNCLE CO MBL             ",A09,B1X2DA090000005PG1,1,WMD,ELSE,0,1,0
1167,1167,888,2018/03/15,201127511,"APOTIK MEURASI BARU MBL  ",A09,B1X2DA090000005PG1,1,WMD,ELSE,0,1,0
1168,1168,888,2018/03/15,201127529,"TOKO BANICO MBL          ",A09,B1X2DA090000005PG1,1,WMD,ELSE,0,1,0
1169,1169,888,2018/03/15,201127537,"NOTARIS DAN PPAT ALFINA S",A09,B1X2DA090000005PG1,1,WMD,ELSE,0,1,0
1170,1170,888,2018/03/15,201127545,"NOTARIS DAN PPAT ORIZA SA",A09,B1X2DA090000005PG1,1,WMD,ELSE,0,1,0
1171,1171,888,2018/03/15,201127552,"CENNI SALON & SPA MBL    ",A09,B1X2DA090000005PG1,1,WMD,ELSE,0,1,0
1172,1172,888,2018/03/15,201127560,"COFFE CREAM MBL          ",A09,B1X2DA090000005PG1,1,WMD,ELSE,0,1,0
1173,1173,888,2018/03/15,201127578,"MITRA BAN BDA MBL        ",A09,B1X2DA090000005PG1,1,WMD,ELSE,0,1,0
1174,1174,888,2018/03/15,201127586,"USAHA MANDIRI BDA MBL    ",A09,B1X2DA090000005PG1,1,WMD,ELSE,0,1,0
1175,1175,888,2018/03/15,201127594,"AUTO SEJAHTERA MBL       ",A09,B1X2DA090000005PG1,1,WMD,ELSE,0,1,0
1176,1176,888,2018/03/15,201127602,"DAFFA PONSEL MBL         ",A09,B1X2DA090000005PG1,1,WMD,ELSE,0,1,0
1177,1177,888,2018/03/15,201127610,"UD NICO MBL              ",A04,B1X2DA040000265PG1,1,WMD,04.TPU,0,1,0
1178,1178,888,2018/03/15,201127636,"CIBUKA MBL               ",A09,B1X2DA090000005PG1,1,WMD,ELSE,0,1,0
1179,1179,888,2018/03/22,201127644,"CUEXX VAPING STATION MBL ",A14,"                  ",1,WMD,ELSE,0,1,0
1180,1180,888,2018/03/22,201127651,"AYAM GEPREK RINGROAD MBL ",A14,"                  ",1,WMD,ELSE,0,1,0
1181,1181,888,2018/03/22,201127669,"FARIZ CELL MBL           ",A14,"                  ",1,WMD,ELSE,0,1,0
1182,1182,888,2018/03/22,201127677,"MASTER PHONE MDN MBL     ",A14,B1X2MA143139012PG1,1,WMD,ELSE,0,1,0
1183,1183,888,2018/03/28,201127685,"HOTEL MENARA LEXUS MBL   ",A14,B1X2MA143139265PG1,1,WMD,ELSE,0,1,0
1184,1184,888,2018/03/22,201127693,"FARIZ CELL 2 MBL         ",A14,"                  ",1,WMD,ELSE,0,1,0
1185,1185,888,2018/03/24,201127701,"ALCHELS COLLECTION MBL   ",A11,B1X2MA113115032PG1,1,WMD,ELSE,0,1,0
1186,1186,888,2018/03/24,201127719,"SHALOM A.P MBL           ",A11,B1X2MA113115032PG1,1,WMD,ELSE,0,1,0
1187,1187,888,2018/03/28,201127727,"NP NUSANTARA MBL         ",A24,B1X2MA246169006PG1,1,WMD,ELSE,0,1,0
1188,1188,888,2018/03/28,201127735,"ADLY'S COLLECTION MBL    ",A24,B1X2MA246169006PG1,1,WMD,ELSE,0,1,0
1189,1189,888,2018/03/26,201127743,"SAMPOERNA MARKET MBL     ",A29,B1X2MA007007193AK1,1,WMD,ELSE,0,1,0
1190,1190,888,2018/03/26,201127750,"GOLDEN BAKERY 1 MBL      ",A29,B1X2MA298402193PG1,1,WMD,ELSE,0,1,0
1191,1191,888,2018/03/26,201127768,"MONASI UTAMA MBL         ",A29,B1X2MA298402193PG1,1,WMD,ELSE,0,1,0
1192,1192,888,2018/03/26,201127776,"ENDY PONSEL 1 MBL        ",A29,B1X2MA298402193PG1,1,WMD,ELSE,0,1,0
1193,1193,888,2018/03/15,201127784,"THEMEPARK HOTEL & RESORT ",A27,B1X2MA278291185PG1,1,WMD,ELSE,0,1,0
1194,1194,888,2018/03/15,201127792,"THEMEPARK PANTAI CERMIN M",A27,B1X2MA278291185PG1,1,WMD,ELSE,0,1,0
1195,1195,888,2018/03/22,201127800,"TOKO MITRA MDN MBL       ",A24,"                  ",1,WMD,ELSE,0,1,0
1196,1196,888,2018/03/24,201127818,"TOKO SURYA BARU GST MBL  ",A11,B1X2MA113115032PG1,1,WMD,ELSE,0,1,0
1197,1197,888,2018/03/15,201127826,"KUPHI KHOP MBL           ",A09,B1X2DA090000005PG1,1,WMD,ELSE,0,1,0
1198,1198,888,2018/03/15,201127834,"ANITA SOUVENIR MBL       ",A09,B1X2DA090000005PG1,1,WMD,ELSE,0,1,0
1199,1199,888,2018/03/15,201127842,"TOKO MAS SUDI MBL        ",A09,B1X2DA090000093PG1,1,WMD,ELSE,0,1,0
1200,1200,888,2018/03/15,201127859,"SIANTAR JAYA PRATAMA MBL ",A09,B1X2DA090000297PG1,1,WMD,ELSE,0,1,0
1201,1201,888,2018/03/15,201127867,"MULTIGUNA COMMUNICATION M",A09,B1X2DA090000265PG1,1,WMD,ELSE,0,1,0
1202,1202,888,2018/03/15,201127875,"APOTEK MITRA MBL         ",A09,B1X2DA090000093PG1,1,WMD,ELSE,0,1,0
1203,1203,888,2018/03/15,201127883,"RAJU MOTOR MBL           ",A09,B1X2DA090000005PG1,1,WMD,ELSE,0,1,0
1204,1204,888,2018/03/15,201127891,"IWAN STIKER MBL          ",A09,B1X2DA090000005PG1,1,WMD,ELSE,0,1,0
1205,1205,888,2018/03/22,201127909,"ERIKA PERABOT MBL        ",A24,"                  ",1,WMD,ELSE,0,1,0
1206,1206,888,2018/03/22,201127917,"APOTEK VIKTERA MBL       ",A11,"                  ",1,WMD,ELSE,0,1,0
1207,1207,888,2018/03/24,201127925,"TK MAS HS BAHAGIA MBL    ",A20,B1X2MA205666006PG1,1,WMD,ELSE,0,1,0
1208,1208,888,2018/03/24,201127933,"FIA'S BOUTIQUE & SALON MB",A20,B1X2MA205666282PG1,1,WMD,ELSE,0,1,0
1209,1209,888,2018/03/28,201127941,"MATAHARI SHOES MBL       ",A11,B1X2MA113115088PG1,1,WMD,ELSE,0,1,0
1210,1210,888,2018/03/26,201127958,"KARTINI JAYA MBL         ",A29,B1X2MA298402093PG1,1,WMD,ELSE,0,1,0
1211,1211,888,2018/03/22,201127966,"GRAHA SEIKO MBL          ",A29,"                  ",1,WMD,ELSE,0,1,0
1212,1212,888,2018/03/22,201127974,"TOKO EDISON. MBL         ",A29,"                  ",1,WMD,ELSE,0,1,0
1213,1213,888,2018/03/26,201127982,"MILKO SPORTS MBL         ",A29,B1X2MA298402093PG1,1,WMD,ELSE,0,1,0
1214,1214,888,2018/03/15,201127990,"OTTEN COFFEE MBL         ",A27,B1X2MA278291006PG1,1,WMD,ELSE,0,1,0
1215,1215,888,2018/03/15,201128006,"D'RAJA COFFEE MBL        ",A27,B1X2MA278291265PG1,1,WMD,ELSE,0,1,0
1216,1216,888,2018/03/15,201128014,"D'RAJA COFFEE MDN MBL    ",A27,B1X2MA278291265PG1,1,WMD,ELSE,0,1,0
1217,1217,888,2018/03/24,201128022,"PANGLONG UD.ABADI MBL    ",A27,B1X2MA278291265PG1,1,WMD,ELSE,0,1,0
1218,1218,888,2018/03/22,201128048,"SAFARAZJAYA MBL          ",A09,B1X2DA090000005PG1,1,WMD,ELSE,0,1,0
1219,1219,888,2018/03/22,201128055,"WAN MODA TAILOR MBL      ",A09,"                  ",1,WMD,ELSE,0,1,0
1220,1220,888,2018/03/22,201128063,"ALASKA MART MBL          ",A09,"                  ",1,WMD,ELSE,0,1,0
1221,1221,888,2018/03/22,201128071,"UD MUDIZU RIZKI MBL      ",A09,"                  ",1,WMD,ELSE,0,1,0
1222,1222,888,2018/03/28,201128089,"KING FASHION BDA MBL     ",A09,B1X2DA090000005PG1,1,WMD,ELSE,0,1,0
1223,1223,888,2018/03/22,201128097,"POINT BRANDED MBL        ",A09,B1X2DA090000148PG1,1,WMD,ELSE,0,1,0
1224,1224,888,2018/03/22,201128105,"BINA MEDIA MBL           ",A09,B1X2DA090000005PG1,1,WMD,ELSE,0,1,0
1225,1225,888,2018/03/22,201128113,"AAN BENGKEL MBL          ",A09,"                  ",1,WMD,ELSE,0,1,0
1226,1226,888,2018/03/27,201128121,"BUDI FASHION MBL         ",A14,B1X2MA143139265PG1,1,WMD,ELSE,0,1,0
1227,1227,888,2018/03/22,201128139,"SINAR BAHAGIA BDA MBL    ",A09,"                  ",1,WMD,ELSE,0,1,0
1228,1228,888,2018/03/22,201128147,"LAB KLINIK RISET MBL     ",A09,B1X2DA090000005PG1,1,WMD,ELSE,0,1,0
1229,1229,888,2018/03/22,201128154,"TOKO BAHAGIA BARU MBL    ",A09,"                  ",1,WMD,ELSE,0,1,0
1230,1230,888,2018/03/28,201128162,"AISHA IZZA MBL           ",A24,B1X2MA246169006PG1,1,WMD,ELSE,0,1,0
1231,1231,888,2018/04/09,201128170,"AINI FASHION 2 MBL       ",A24,"                  ",1,WMD,ELSE,0,1,0
1232,1232,888,2018/03/15,201128188,"DUNIA UNDERWEAR MBL      ",A27,B1X2MA278291040PG1,1,WMD,ELSE,0,1,0
1233,1233,888,2018/03/15,201128196,"AZEZ MBL                 ",A27,B1X2MA278291053PG1,1,WMD,ELSE,0,1,0
1234,1234,888,2018/03/15,201128204,"MIMI FASHION MDN MBL     ",A27,B1X2MA278291006PG1,1,WMD,ELSE,0,1,0
1235,1235,888,2018/03/24,201128212,"ADREENA GALLERY MBL      ",A27,B1X2MA278291006PG1,1,WMD,ELSE,0,1,0
1236,1236,888,2018/03/24,201128220,"PESONA PONSEL MBL        ",A11,B1X2MA113115265PG1,1,WMD,ELSE,0,1,0
1237,1237,888,2018/03/22,201128238,"GEMBIRA JAYA MBL         ",A20,"                  ",1,WMD,ELSE,0,1,0
1238,1238,888,2018/03/24,201128246,"TOKO MAS DIAMOND RTP MBL ",A20,B1X2MA205666282PG1,1,WMD,ELSE,0,1,0
1239,1239,888,2018/03/29,201128253,"FAIZ ICE CREAM & COFFE MB",A29,B1X2MA298402040PG1,1,WMD,ELSE,0,1,0
1240,1240,888,2018/03/26,201128261,"MEDAN ELEKTRONIK. MBL    ",A29,B1X2MA298402040PG1,1,WMD,ELSE,0,1,0
1241,1241,888,2018/03/22,201128279,"ATHENA CAFE MBL          ",A29,"                  ",1,WMD,ELSE,0,1,0
1242,1242,888,2018/03/26,201128287,"CHAPLIN COFFEE SHOP MBL  ",A29,B1X2MA298402040PG1,1,WMD,ELSE,0,1,0
1243,1243,888,2018/03/22,201128295,"BAKRI MEDICAL CENTER MBL ",A09,"                  ",1,WMD,ELSE,0,1,0
1244,1244,888,2018/03/22,201128303,"MR FASHION BDA MBL       ",A09,B1X2DA090000005PG1,1,WMD,ELSE,0,1,0
1245,1245,888,2018/03/22,201128311,"FANNY OPTICAL MBL        ",A09,"                  ",1,WMD,ELSE,0,1,0
1246,1246,888,2018/03/22,201128329,"GET FASHION MBL          ",A09,B1X2DA090000005PG1,1,WMD,ELSE,0,1,0
1247,1247,888,2018/03/26,201128337,"DELI TUA PLAZA HP MBL    ",A29,B1X2MA298402006PG1,1,WMD,ELSE,0,1,0
1248,1248,888,2018/03/15,201128345,"ORBIT ELEKTRONIK MBL     ",A04,B1X2DA040000265PG1,1,WMD,04.TPU,0,1,0
1249,1249,888,2018/03/15,201128352,"CIA CIA BAKERY AND KOPI M",A04,B1X2DA040000265PG1,1,WMD,04.TPU,0,1,0
1250,1250,888,2018/03/22,201128360,"CV EDI PUTRA MANDALA MBL ",A04,"                  ",1,WMD,04.TPU,0,1,0
1251,1251,888,2018/03/15,201128378,"TOKO ASIA ELEKTRONIK MBL ",A04,B1X2DA040000265PG1,1,WMD,04.TPU,0,1,0
1252,1252,888,2018/03/15,201128386,"HAFA ESA MBL             ",A04,B1X2DA040000006PG1,1,WMD,04.TPU,0,1,0
1253,1253,888,2018/03/22,201128394,"TK DUNIA WARNA MBL       ",A13,B1X2MA133138050PG1,1,WMD,ELSE,0,1,0
1254,1254,888,2018/03/22,201128402,"CABALLERO COFFEE MBL     ",A13,"                  ",1,WMD,ELSE,0,1,0
